Group_ID,Video_Index,Room,Session,Performer,Video_Name, Frame_Num
135,1,61424850332706700,61424849993610000,48900738901872800,61424849993610005-48900738901872877r1470911685.m3u8.mp4,57243
136,1,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470912070.m3u8.mp4,1276
136,2,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470912305.m3u8.mp4,5404
136,3,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470913209.m3u8.mp4,2418
136,4,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470913576.m3u8.mp4,1015
136,5,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470913830.m3u8.mp4,898
136,6,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470913997.m3u8.mp4,492
136,7,61425645098788800,61425640695405200,55076542880954200,61425640695405207-55076542880954210r1470914090.m3u8.mp4,125
137,1,61426805486544800,61426801135588100,54333967911894200,61426801135588144-54333967911894250r1470912615.m3u8.mp4,1061
137,2,61426805486544800,61426801135588100,54333967911894200,61426801135588144-54333967911894250r1470912729.m3u8.mp4,690
137,3,61426805486544800,61426801135588100,54333967911894200,61426801135588144-54333967911894250r1470912790.m3u8.mp4,297
137,4,61426805486544800,61426801135588100,54333967911894200,61426801135588144-54333967911894250r1470912838.m3u8.mp4,8367
137,5,61426805486544800,61426801135588100,54333967911894200,61426801135588144-54333967911894250r1470913534.m3u8.mp4,11417
138,1,61428454105970300,61428452873479300,53387635432892200,61428452873479392-53387635432892295r1470913403.m3u8.mp4,190766
139,1,61428579698112200,61428574246151300,55294940529303300,61428574246151395-55294940529303342r1470913461.m3u8.mp4,11860
139,2,61428579698112200,61428574246151300,55294940529303300,61428574246151395-55294940529303342r1470914489.m3u8.mp4,9201
140,1,61431455883351700,61431449491870500,53255704229715400,61431449491870542-53255704229715473r1470914832.m3u8.mp4,62573
140,2,61431455883351700,61431449491870500,53255704229715400,61431449491870542-53255704229715473r1470919039.m3u8.mp4,2714
140,3,61431455883351700,61431449491870500,53255704229715400,61431449491870542-53255704229715473r1470919254.m3u8.mp4,2461
141,1,61431743478388400,61431735832814300,52470924357673800,61431735832814319-52470924357673800r1470914969.m3u8.mp4,45051
142,1,61431856988837500,61431856773471400,51663525071820900,61431856773471435-51663525071820946r1470915026.m3u8.mp4,55126
143,1,61433703174662100,61433702997040300,52683441243695100,61433702997040346-52683441243695171r1470915907.m3u8.mp4,107132
144,1,61433706207143900,61433681534786200,32750136595503500,61433681534786258-32750136595503502r1470915896.m3u8.mp4,8615
144,2,61433706207143900,61433681534786200,32750136595503500,61433681534786258-32750136595503502r1470916671.m3u8.mp4,981
144,3,61433706207143900,61433681534786200,32750136595503500,61433681534786258-32750136595503502r1470916792.m3u8.mp4,2055
145,1,61434517324720100,61434513229624400,51131841515628500,61434513229624468-51131841515628593r1470916293.m3u8.mp4,1279
145,2,61434517324720100,61434513229624400,51131841515628500,61434513229624468-51131841515628593r1470916458.m3u8.mp4,1881
145,3,61434517324720100,61434513229624400,51131841515628500,61434513229624468-51131841515628593r1470916700.m3u8.mp4,17668
145,4,61434517324720100,61434513229624400,51131841515628500,61434513229624468-51131841515628593r1470918895.m3u8.mp4,1975
145,5,61434517324720100,61434513229624400,51131841515628500,61434513229624468-51131841515628593r1470919169.m3u8.mp4,2510
146,1,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470916504.m3u8.mp4,3963
146,2,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470916825.m3u8.mp4,314
146,3,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470916914.m3u8.mp4,15790
146,4,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918068.m3u8.mp4,3651
146,5,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918361.m3u8.mp4,325
146,6,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918415.m3u8.mp4,210
146,7,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918471.m3u8.mp4,1612
146,8,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918601.m3u8.mp4,195
146,9,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918644.m3u8.mp4,1419
146,10,61434961702844100,61434955613349100,55586103205305700,61434955613349148-55586103205305764r1470918758.m3u8.mp4,438
147,1,61435139690231500,61435138659062600,49821859146901500,61435138659062630-49821859146901565r1470916591.m3u8.mp4,139696
148,1,61435971481523900,61435944537953100,52553573812156600,61435944537953131-52553573812156601r1470916975.m3u8.mp4,90019
149,1,61436791325357800,61436791021901600,51055977402738200,61436791021901623-51055977402738228r1470917379.m3u8.mp4,104645
150,1,61437494066304700,61437466806064300,55260010820676600,61437466806064366-55260010820676628r1470917701.m3u8.mp4,3985
150,2,61437494066304700,61437466806064300,55260010820676600,61437466806064366-55260010820676628r1470918326.m3u8.mp4,32357
151,1,61439060617881700,61439054612272900,50723234246563800,61439054612272965-50723234246563853r1470918458.m3u8.mp4,5458
152,1,61439416458442500,61439404199124200,42211002734872900,61439404199124223-42211002734872910r1470918625.m3u8.mp4,114960
153,1,61439637131261700,61439636769084200,48404592186101300,61439636769084292-48404592186101330r1470918736.m3u8.mp4,38317
154,1,61440052428171300,61440050736407300,47682196185552100,61440050736407328-47682196185552116r1470918933.m3u8.mp4,153209
155,1,61440124387747900,61440118610729300,55437783216430900,61440118610729312-55437783216430928r1470918966.m3u8.mp4,1680
156,1,61441086106007300,61441067674772200,52688958108210700,61441067674772269-52688958108210792r1470919418.m3u8.mp4,742
157,1,61441270334519100,61441264207275300,52688958108210700,61441264207275349-52688958108210792r1470919512.m3u8.mp4,14944
158,1,61442438313965400,61442412330886400,55248708685537600,61442412330886494-55248708685537676r1470920059.m3u8.mp4,232527
159,1,61442637381920900,61442636969415900,50572765006146200,61442636969415961-50572765006146241r1470920167.m3u8.mp4,45193
160,1,61443161791555700,61443156243125500,55294940529303300,61443156243125534-55294940529303342r1470920414.m3u8.mp4,4234
160,2,61443161791555700,61443156243125500,55294940529303300,61443156243125534-55294940529303342r1470920889.m3u8.mp4,279
160,3,61443161791555700,61443156243125500,55294940529303300,61443156243125534-55294940529303342r1470921008.m3u8.mp4,146
160,4,61443161791555700,61443156243125500,55294940529303300,61443156243125534-55294940529303342r1470921116.m3u8.mp4,742
161,1,61443703668365100,61443685635595500,53604774286737900,61443685635595548-53604774286737927r1470920683.m3u8.mp4,40283
161,2,61443703668365100,61443685635595500,53604774286737900,61443685635595548-53604774286737927r1470926476.m3u8.mp4,10581
161,3,61443703668365100,61443685635595500,53604774286737900,61443685635595548-53604774286737927r1470928049.m3u8.mp4,1601
162,1,61443835593905900,61443831563819300,51613980927465700,61443831563819387-51613980927465734r1470920736.m3u8.mp4,99933
163,1,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470921354.m3u8.mp4,288
163,2,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470921397.m3u8.mp4,2250
163,3,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470921579.m3u8.mp4,1288
163,4,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470921691.m3u8.mp4,11216
163,5,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470922509.m3u8.mp4,3970
163,6,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470922817.m3u8.mp4,14791
163,7,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470923925.m3u8.mp4,861
163,8,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470924009.m3u8.mp4,4657
163,9,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470924396.m3u8.mp4,1042
163,10,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470924518.m3u8.mp4,3561
163,11,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470924775.m3u8.mp4,5789
163,12,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470925188.m3u8.mp4,2927
163,13,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470925411.m3u8.mp4,2481
163,14,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470925612.m3u8.mp4,1020
163,15,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470925733.m3u8.mp4,1400
163,16,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470925855.m3u8.mp4,7653
163,17,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470926391.m3u8.mp4,38418
163,18,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470929057.m3u8.mp4,24611
163,19,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470930819.m3u8.mp4,6763
163,20,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931291.m3u8.mp4,590
163,21,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931364.m3u8.mp4,1583
163,22,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931507.m3u8.mp4,566
163,23,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931569.m3u8.mp4,694
163,24,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931670.m3u8.mp4,700
163,25,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931736.m3u8.mp4,587
163,26,61445082013128500,61445057992991500,55101412352210500,61445057992991565-55101412352210556r1470931826.m3u8.mp4,197
164,1,61445641065621600,61445636133757700,55204569197583700,61445636133757779-55204569197583765r1470921597.m3u8.mp4,4443
165,1,61446102669743900,61446098719356100,55204569197583700,61446098719356128-55204569197583765r1470921817.m3u8.mp4,60516
166,1,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470921998.m3u8.mp4,463
166,2,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470922083.m3u8.mp4,2236
166,3,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470922277.m3u8.mp4,5248
166,4,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470922723.m3u8.mp4,3571
166,5,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470923020.m3u8.mp4,8014
166,6,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470923715.m3u8.mp4,315
166,7,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470923774.m3u8.mp4,1085
166,8,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470923887.m3u8.mp4,1713
166,9,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470924045.m3u8.mp4,628
166,10,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470924121.m3u8.mp4,676
166,11,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470924218.m3u8.mp4,5424
166,12,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470924669.m3u8.mp4,6986
166,13,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470925246.m3u8.mp4,3452
166,14,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470925567.m3u8.mp4,3930
166,15,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470925988.m3u8.mp4,5179
166,16,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470926454.m3u8.mp4,1360
166,17,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470926585.m3u8.mp4,218
166,18,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470926627.m3u8.mp4,791
166,19,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470926736.m3u8.mp4,301
166,20,61446480683493500,61446477091710300,54333967911894200,61446477091710334-54333967911894250r1470926798.m3u8.mp4,1145
167,1,61447741700994900,61447730196649200,52052212664243900,61447730196649288-52052212664243901r1470922595.m3u8.mp4,1201
168,1,61447991555676000,61447991126406000,53436506613754900,61447991126406085-53436506613754911r1470922720.m3u8.mp4,106498
169,1,61448340056205500,61448334891554100,18687908944437300,61448334891554123-18687908944437327r1470922884.m3u8.mp4,8611
170,1,61448745100138300,61448740772255600,51131841515628500,61448740772255631-51131841515628593r1470923077.m3u8.mp4,8487
170,2,61448745100138300,61448740772255600,51131841515628500,61448740772255631-51131841515628593r1470924123.m3u8.mp4,30381
171,1,61449795876059000,61449795675364100,55421871140644000,61449795675364170-55421871140644062r1470923580.m3u8.mp4,915
172,1,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470923879.m3u8.mp4,5314
172,2,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470924255.m3u8.mp4,319
172,3,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470924305.m3u8.mp4,336
172,4,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470924362.m3u8.mp4,172
172,5,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470924415.m3u8.mp4,11072
172,6,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470925218.m3u8.mp4,1834
172,7,61450428744095600,61450422967080800,55294940529303300,61450422967080862-55294940529303342r1470925399.m3u8.mp4,14092
